id,date,tip,period,n_words,n_hedging,n_certitudine,n_personal,hedge_per_1000w,cert_per_1000w,personal_per_1000w,hedge_cert_ratio
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,155,0,1,0,0.0,6.451612903225806,0.0,0.0
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa_BurJvC,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,331,0,2,0,0.0,6.042296072507553,0.0,0.0
2026-03-26_ce-a-spus-nicusor-dan-despre-o-eventuala-rationalizare-a-car,2026-03-26,video-transcript,2026Q2 cotitură UE + criză guvern,94,0,0,0,0.0,0.0,0.0,0.0
2026-03-26_nicusor-dan-a-anuntat-ca-va-promulga-legea-bugetului-asa-cum,2026-03-26,video-transcript,2026Q2 cotitură UE + criză guvern,68,0,1,1,0.0,14.705882352941176,14.705882352941176,0.0
2026-03-27_nicusor-dan-if-the-measures-are-not-sufficient-the-governmen,2026-03-27,video-transcript,2026Q2 cotitură UE + criză guvern,176,0,0,0,0.0,0.0,0.0,0.0
2026-03-30_nicusor-dan-despre-iesirea-psd-de-la-guvernare-un-guvern-min,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,66,2,0,1,30.303030303030305,0.0,15.151515151515152,2.0
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,570,10,4,6,17.54385964912281,7.017543859649122,10.526315789473685,2.0
2026-03-31_carburantii-s-ar-putea-ieftini-nicusor-dan-cred-ca-va-fi-o-s,2026-03-31,video-transcript,2026Q2 cotitură UE + criză guvern,82,1,0,2,12.195121951219512,0.0,24.390243902439025,1.0
2026-03-31_carburantii-s-ar-putea-ieftini-nicusor-dan-cred-ca-va-fi-o-s_eIg4Ys,2026-03-31,video-transcript,2026Q2 cotitură UE + criză guvern,141,2,0,2,14.184397163120567,0.0,14.184397163120567,2.0
2026-04-01_presedintele-nicusor-dan-trecerea-romaniei-la-euro-esentiala,2026-04-01,video-transcript,2026Q2 cotitură UE + criză guvern,108,0,1,0,0.0,9.25925925925926,0.0,0.0
2026-04-07_declaratiile-presedintelui-nicusor-dan-dupa-vizita-la-centru,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,2191,10,13,14,4.564125969876769,5.933363760839799,6.389776357827476,0.7142857142857143
2026-04-07_nicusor-dan-despre-demisia-lui-bolojan-in-ce-calitate-sa-i-o,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,81,2,2,3,24.691358024691358,24.691358024691358,37.03703703703704,0.6666666666666666
2026-04-07_nicusor-dan-intrebat-daca-ii-va-cere-demisia-lui-bolojan-eu,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,1539,10,6,14,6.49772579597141,3.898635477582846,9.096816114359974,1.4285714285714286
2026-04-07_nicusor-dan-nu-sunt-riscuri-acum-dar-avem-un-plan-de-criza-p,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,128,1,0,0,7.8125,0.0,0.0,1.0
2026-04-08_nicusor-dan-anunta-numiri-in-fruntea-parchetelor-astept-o-di,2026-04-08,video-transcript,2026Q2 cotitură UE + criză guvern,3684,32,32,42,8.686210640608035,8.686210640608035,11.400651465798045,0.9696969696969697
2026-04-08_nicusor-dan-i-was-happy-that-the-head-of-the-iasi-dna-is-run,2026-04-08,video-transcript,2026Q2 cotitură UE + criză guvern,2197,7,7,9,3.186162949476559,3.186162949476559,4.096495220755576,0.875
2026-04-08_nicusor-dan-if-i-make-a-mistake-romanians-will-penalize-me,2026-04-08,video-transcript,2026Q2 cotitură UE + criză guvern,971,16,8,19,16.4778578784758,8.2389289392379,19.56745623069001,1.7777777777777777
2026-04-08_nicusor-dan-respinge-acuzatiile-nu-sunt-propunerile-psd,2026-04-08,video-transcript,2026Q2 cotitură UE + criză guvern,98,1,0,0,10.204081632653061,0.0,0.0,1.0
2026-04-09_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_yJJ1E7,2026-04-09,video-transcript,2026Q2 cotitură UE + criză guvern,5594,38,39,56,6.792992491955666,6.97175545227029,10.010725777618877,0.95
2026-04-17_nicusor-dan-calin-georgescu-a-fost-sustinut-de-o-infrastruct,2026-04-17,video-transcript,2026Q2 cotitură UE + criză guvern,68,0,3,0,0.0,44.11764705882353,0.0,0.0
2026-04-20_nicusor-dan-lack-of-financial-education-led-to-unhealthy-dec,2026-04-20,video-transcript,2026Q2 cotitură UE + criză guvern,477,1,1,0,2.0964360587002098,2.0964360587002098,0.0,0.5
2026-04-20_nicusor-dan-traim-un-razboi-informational-ce-a-anuntat-prese,2026-04-20,video-transcript,2026Q2 cotitură UE + criză guvern,277,0,0,0,0.0,0.0,0.0,0.0
2026-04-20_we-will-enter-political-turbulence-nicusor-dan-i-do-not-supp,2026-04-20,video-transcript,2026Q2 cotitură UE + criză guvern,1352,9,4,7,6.65680473372781,2.9585798816568047,5.177514792899408,1.8
2026-04-22_declaratie-de-presa-sustinuta-de-presedintele-romaniei-nicus,2026-04-22,video-transcript,2026Q2 cotitură UE + criză guvern,288,0,3,2,0.0,10.416666666666666,6.944444444444445,0.0
2026-04-22_kelemen-hunor-at-the-end-of-discussions-with-nicusor-dan-we,2026-04-22,video-transcript,2026Q2 cotitură UE + criză guvern,177,2,1,3,11.299435028248588,5.649717514124294,16.949152542372882,1.0
2026-04-23_nicusor-dan-despre-situatia-demisiilor-ministrilor-psd-aprec,2026-04-23,video-transcript,2026Q2 cotitură UE + criză guvern,483,0,3,3,0.0,6.211180124223603,6.211180124223603,0.0
2026-04-24_nicusor-dan-reacts-to-george-simion-s-new-discriminatory-sta,2026-04-24,video-transcript,2026Q2 cotitură UE + criză guvern,1810,13,7,14,7.18232044198895,3.867403314917127,7.734806629834254,1.625
2026-04-24_nicusor-dan-simion-s-statement-to-me-is-below-any-level-of-d,2026-04-24,video-transcript,2026Q2 cotitură UE + criză guvern,86,1,1,0,11.627906976744185,11.627906976744185,0.0,0.5
2026-04-25_nicusor-dan-a-semnat-demisiile-ministrilor-psd-anuntul-facut,2026-04-25,video-transcript,2026Q2 cotitură UE + criză guvern,81,2,0,1,24.691358024691358,0.0,12.345679012345679,2.0
2026-04-29_nicusor-dan-i-wish-romania-would-be-governed-by-pro-western,2026-04-29,video-transcript,2026Q2 cotitură UE + criză guvern,122,3,1,3,24.59016393442623,8.19672131147541,24.59016393442623,1.5
2026-05-04_nicusor-dan-europa-isi-consolideaza-apararea-pe-fondul-reori,2026-05-04,video-transcript,2026Q2 cotitură UE + criză guvern,153,1,0,1,6.5359477124183005,0.0,6.5359477124183005,1.0
2026-05-04_nicusor-dan-regardless-of-what-happens-romania-will-continue,2026-05-04,video-transcript,2026Q2 cotitură UE + criză guvern,1434,4,8,6,2.789400278940028,5.578800557880056,4.184100418410042,0.4444444444444444
2026-05-04_nicusor-dan-the-state-will-function-regardless-of-the-outcom,2026-05-04,video-transcript,2026Q2 cotitură UE + criză guvern,55,1,1,1,18.181818181818183,18.181818181818183,18.181818181818183,0.5
2026-05-05_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus,2026-05-05,video-transcript,2026Q2 cotitură UE + criză guvern,250,0,1,0,0.0,4.0,0.0,0.0
2026-05-05_nicusor-dan-vom-avea-un-nou-guvern-pro-occidental-in-termen,2026-05-05,video-transcript,2026Q2 cotitură UE + criză guvern,142,0,1,0,0.0,7.042253521126761,0.0,0.0
2026-05-06_usr-attack-on-nicusor-dan-he-was-totally-disinterested-in-th,2026-05-06,video-transcript,2026Q2 cotitură UE + criză guvern,80,0,0,0,0.0,0.0,0.0,0.0
2026-05-09_mesajul-presedintelui-romaniei-nicusor-dan-cu-prilejul-zilei,2026-05-09,video-transcript,2026Q2 cotitură UE + criză guvern,780,0,3,3,0.0,3.8461538461538463,3.8461538461538463,0.0
2026-05-09_nicusor-dan-we-will-continue-discussions-for-a-pro-western-g,2026-05-09,video-transcript,2026Q2 cotitură UE + criză guvern,101,0,0,0,0.0,0.0,0.0,0.0
2026-05-12_nicusor-dan-daca-ne-referim-la-europa-asa-ca-la-o-icoana-nu,2026-05-12,video-transcript,2026Q2 cotitură UE + criză guvern,580,3,1,6,5.172413793103448,1.7241379310344827,10.344827586206897,1.5
2026-05-12_nicusor-dan-i-will-convene-the-parties-for-formal-consultati,2026-05-12,video-transcript,2026Q2 cotitură UE + criză guvern,104,1,1,2,9.615384615384615,9.615384615384615,19.23076923076923,0.5
2026-05-12_nicusor-dan-suntem-intr-o-perioada-cu-provocari-statele-care,2026-05-12,video-transcript,2026Q2 cotitură UE + criză guvern,420,2,5,0,4.761904761904762,11.904761904761905,0.0,0.3333333333333333
2026-05-13_nicusor-dan-am-discutat-cu-secretarul-general-al-nato-despre,2026-05-13,video-transcript,2026Q2 cotitură UE + criză guvern,566,0,1,0,0.0,1.7667844522968197,0.0,0.0
2026-05-13_nicusor-dan-moldova-e-un-stat-pe-flancul-estic-amenintat-int,2026-05-13,video-transcript,2026Q2 cotitură UE + criză guvern,94,0,0,0,0.0,0.0,0.0,0.0
2026-05-13_summit-b9-la-bucuresti-nicusor-dan-trebuie-sa-sporim-cheltui,2026-05-13,video-transcript,2026Q2 cotitură UE + criză guvern,127,0,4,0,0.0,31.496062992125985,0.0,0.0
2026-05-13_summit-b9-la-bucuresti-nicusor-dan-trebuie-sa-sporim-cheltui_VSRZ5y,2026-05-13,video-transcript,2026Q2 cotitură UE + criză guvern,265,0,7,0,0.0,26.41509433962264,0.0,0.0
2026-05-15_nicusor-dan-i-would-not-like-to-appoint-a-government-that-wo,2026-05-15,video-transcript,2026Q2 cotitură UE + criză guvern,144,0,2,1,0.0,13.88888888888889,6.944444444444445,0.0
2026-05-15_nicusor-dan-majoritatea-parlamentara-va-fi-cheia-consultaril,2026-05-15,video-transcript,2026Q2 cotitură UE + criză guvern,1709,8,11,13,4.681100058513751,6.436512580456407,7.606787595084845,0.6666666666666666
